filename,photo_path,label,degradation_type,brightness,blur_laplacian,contrast
1726107486_1726107105_5.jpg,"images/514,614/1726107486_1726107105_5.jpg",Healthy,none,136.4,2723.2,40.8
1749687291_1749687063_4.jpg,"images/511,611/1749687291_1749687063_4.jpg",Stress,none,140.3,2185.8,34.7
1729750689_1729735900_5.jpg,"images/514,614/1729750689_1729735900_5.jpg",Healthy,none,131.6,2391.3,39.8
1728372055_1728346300_5.jpg,"images/514,614/1728372055_1728346300_5.jpg",Healthy,none,138.7,2680.3,38.0
1747030597_1747030264_4.jpg,"images/111,211/1747030597_1747030264_4.jpg",Stress,none,137.1,2897.0,35.9
1728440501_1728439955_6.jpg,"images/2110,314/1728440501_1728439955_6.jpg",Healthy,none,133.9,2901.4,42.6
1747304108_1747303864_4.jpg,"images/111,211/1747304108_1747303864_4.jpg",Stress,none,140.7,2997.9,32.8
1749450671_1748736703_5.jpg,"images/514,614/1749450671_1748736703_5.jpg",Stress,none,142.2,2465.0,34.1
1749687291_1749687063_4.jpg,"images/511,611/1749687291_1749687063_4.jpg",Stress,none,140.3,2185.8,34.7
1730506575_1730506264_4.jpg,"images/14,414/1730506575_1730506264_4.jpg",Healthy,none,139.4,1864.8,35.9
1746685401_1746684664_4.jpg,"images/111,211/1746685401_1746684664_4.jpg",Stress,none,140.5,2714.0,33.2
1748340916_1748340664_4.jpg,"images/511,611/1748340916_1748340664_4.jpg",Stress,none,140.5,3393.7,33.6
1746152176_1746144707_5.jpg,"images/514,614/1746152176_1746144707_5.jpg",Stress,none,129.0,4030.9,44.4
1749518546_1749204700_5.jpg,"images/514,614/1749518546_1749204700_5.jpg",Stress,none,141.6,2473.0,33.4
1746843494_1746835910_5.jpg,"images/214,311/1746843494_1746835910_5.jpg",Stress,none,130.0,4123.7,43.9
1728886548_1728886264_4.jpg,"images/111,211/1728886548_1728886264_4.jpg",Healthy,none,133.7,2818.3,38.2
1747621389_1747620709_5.jpg,"images/514,614/1747621389_1747620709_5.jpg",Stress,none,139.2,2963.2,37.3
1746944156_1746943864_4.jpg,"images/111,211/1746944156_1746943864_4.jpg",Stress,none,131.6,2799.8,37.9
1729822764_1729822396_5.jpg,"images/514,614/1729822764_1729822396_5.jpg",Healthy,none,134.0,2111.6,36.1
1729728906_1729728664_4.jpg,"images/511,611/1729728906_1729728664_4.jpg",Healthy,none,132.2,2324.2,37.1
1730074503_1730074263_4.jpg,"images/511,611/1730074503_1730074263_4.jpg",Healthy,none,133.5,2212.6,36.2
1748571520_1748571116_5.jpg,"images/514,614/1748571520_1748571116_5.jpg",Stress,none,129.3,3621.7,45.7
1747880312_1747879908_5.jpg,"images/514,614/1747880312_1747879908_5.jpg",Stress,none,137.1,3121.3,37.5
